Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Volume,Taker Buy Quote Volume,Ignore
1736145972000,1.00030000,1.00030000,1.00030000,1.00030000,1121.00000000,1736145972999,1121.33630000,4,1121.00000000,1121.33630000,0
1736145973000,1.00020000,1.00030000,1.00020000,1.00030000,2066.00000000,1736145973999,2066.46320000,19,500.00000000,500.15000000,0
1736145974000,1.00030000,1.00030000,1.00030000,1.00030000,0.00000000,1736145974999,0.00000000,0,0.00000000,0.00000000,0
1736145975000,1.00020000,1.00020000,1.00020000,1.00020000,656.00000000,1736145975999,656.13120000,3,0.00000000,0.00000000,0
1736145976000,1.00020000,1.00020000,1.00020000,1.00020000,0.00000000,1736145976999,0.00000000,0,0.00000000,0.00000000,0
1736145977000,1.00030000,1.00030000,1.00020000,1.00020000,4606.00000000,1736145977999,4607.06110000,2,1399.00000000,1399.41970000,0
1736145978000,1.00020000,1.00020000,1.00020000,1.00020000,40.00000000,1736145978999,40.00800000,2,0.00000000,0.00000000,0
1736145979000,1.00020000,1.00020000,1.00020000,1.00020000,0.00000000,1736145979999,0.00000000,0,0.00000000,0.00000000,0
1736145980000,1.00020000,1.00030000,1.00020000,1.00020000,507.00000000,1736145980999,507.10260000,11,12.00000000,12.00360000,0
1736145981000,1.00020000,1.00020000,1.00020000,1.00020000,0.00000000,1736145981999,0.00000000,0,0.00000000,0.00000000,0
1736145982000,1.00020000,1.00020000,1.00020000,1.00020000,0.00000000,1736145982999,0.00000000,0,0.00000000,0.00000000,0
1736145983000,1.00020000,1.00030000,1.00020000,1.00030000,356.00000000,1736145983999,356.09470000,9,235.00000000,235.07050000,0
1736145984000,1.00030000,1.00030000,1.00020000,1.00020000,269.00000000,1736145984999,269.06260000,2,88.00000000,88.02640000,0
1736145985000,1.00020000,1.00020000,1.00020000,1.00020000,0.00000000,1736145985999,0.00000000,0,0.00000000,0.00000000,0
