Tx hash,From,To,Amount,Binance amount,Profit,Profit percentage
0x24942c84ce6865fdd13bcdb995505375d14c53be5e834d1a33b200bb52663a7c,USDC,ETH,0.09703551626,0.09702859898140613,0.025257543539282206,7.129113134150221e-05
0x2499148479aa6ded646d04f3070f7b27a6903e687baf3c3b0aaae5cde24d16f7,USDC,POL,649.2085228,649.109404990403,0.051650290580954474,0.00015269815663568207
0x24eb20c59de3ca9facbacb5a81321d07a37e23535bb8268e2d177e9c0af7734b,BTC,USDC,546.794994,548.2820756839999,-1.4873791003367178,-0.0027122566101485893
0x24f6f5ff86626510b7094fceaed0033ce292c7982c05841af995090ff0393fcf,ETH,AAVE,0.1448369906,0.14479506625013466,0.014166237819494968,0.00028954266848364317
0x24f807b977a96ec6117032a1ffc4f6df7092197d4b2b4cff20528f8239c27f31,USDC,AAVE,1.517532454,1.5164366226198533,0.372308711404798,0.0007226357922254427
0x25093562a284b21a74a227c71db0d6e02f38d9f9adc5123d3fa3d1aeb0c20882,POL,USDC,217.376902,217.24595403749998,0.1310003416850165,0.0006027636421593052
0x253afd49dc5aac76dd4c80ddfca26a5ffc09d27828c448d11ed06e8796e9f5da,USDT,ETH,0.004949835764,0.004948378086957476,0.005312897554281372,0.0002945767313872693
0x253bb7ee05684b7bce7857a3853d625f02bc5d33599556960fb08c17dd607155,SAND,USDT,4.714461,4.70670135595,0.00775964405000007,0.0016486374348333524
0x25fa2d74cd4fcb2803f780b2f899068f75c46eeb99aac2c785192d65ad49d163,POL,USDC,120.857323,120.9221883364,-0.06488479600092402,-0.0005364221181604126
0x260eb1802f7ff0ff034949992a68b56430a2834dd9fa461efeb84a97ccd119ec,POL,USDC,306.899718,307.28562586019996,-0.38598504177198995,-0.0012558604364250974
0x261e33a70addd25818429d8f4bf48863e619ca2a4703678038d4e0e763d9f4d8,POL,SAND,148.9692004,148.98518293749999,-0.010740265199986426,-0.00010727602023809677
0x26311f02ca971036db319b51dd4d44619e6d53880d87e3141fce2f8d4e8e359f,AAVE,USDC,288.428451,288.95047396800004,-0.5221795748904443,-0.0018066174484207837
0x273c9b86effc480c2ea14b53735d28426870488e9e9d0ef881b3623f5902eacb,ETH,AAVE,0.2664654267,0.26654526859726557,-0.027020094872612362,-0.00029954347974640297
0x2753df3926a906ac7ffa9d6abe292a48f8d9516909c51c316f49b423eaa5371d,POL,USDC,234.17074,234.39736383,-0.22669181714899408,-0.0009668360867930078
0x277a0507725b5a4e21e6f1055b2edac77394774edc89c9c809c07151317a521e,DAI,POL,71.76068805,71.75743737231946,0.0016880769195047065,4.5300916526242924e-05
0x2790d6925b240bddbaaf9770b15719a3cffe6adaf65e854f34678601204a952f,POL,USDT,358.927364,358.97700771719997,-0.04964371719995597,-0.00013829219179147263
0x279395cbfe7c47dafd8a4cf88724c5e46d736c5356db00e97c1b0f60407bf740,POL,DAI,39.14751967,39.12125500639046,0.026277802510793667,0.0006713655685444635
0x27f6a13a227a9ec3ef3fa3a2de183e7ebdc8cefa6a821817885092dad185adc7,ETH,AAVE,3.475243738,3.475797465635739,-0.18809020330775517,-0.00015930952283996775
0x28d2525a7b66bc4fabb17e33721e2cffa214efdb240d6e3a2ac1345e08ea52ae,ETH,BTC,0.00164749,0.00164268735995,0.4765296161763126,0.002923648265088065
0x2930638656ec98bb131765e4871a35e47af6b080973c91fc1c2e0c9fdfe26325,USDT,ETH,0.1054162189,0.10539471131380976,0.0787072267390422,0.00020406703450423573
0x2984c8068617e88051892dbe580a6aafd3c7382427e347e7c407a1da6dbc5e08,AAVE,ETH,0.0126145347,0.012632105252,-0.06407523480047733,-0.0013909440785586694
0x298b3bf1a351f3f5ec24aa3a3ae11ce337d60c14e1db3ddb519f103a396a56c9,ETH,USDT,62.096836,62.084546122499994,0.012289877500009538,0.0001979538913880467
0x299f2c7f69fda2ce7333803941bf0283b55a9d2e424a166443750c3227cc5cc7,USDT,AAVE,0.2877097276,0.28761000735835174,0.03387995210000391,0.00034672034733490505
